date,name,category,value
2022-03-22,Armageddon,hashtag,1
2022-03-22,Tigraycantwait,hashtag,1
2022-03-22,Tigrayfamine,hashtag,1
2022-03-22,Arkus,hashtag,1
2022-03-22,Tigrayissuffering,hashtag,1
2022-03-22,Tigrayrapevictims,hashtag,1
2022-03-23,Tigraysiege,hashtag,1
2022-03-22,Areyouproudtobearepublicantoday,hashtag,1
2022-03-22,Tiktok,hashtag,1
2022-03-22,Timmarshall,hashtag,1
2022-03-22,Tips,hashtag,1
2022-03-22,To stop,hashtag,1
2022-03-22,To survive,hashtag,1
2022-03-22,Tochka_u,hashtag,1
2022-03-22,Togetherpeace,hashtag,1
2022-03-22,Togetherwithrefugees,hashtag,1
2022-03-22,Thosecovers,hashtag,1
2022-03-22,Thomas_hunter,hashtag,1
2022-03-23,This,hashtag,1
2022-03-23,Themediaclosetheeyes,hashtag,1
2022-03-22,The government of the worst,hashtag,1
2022-03-23,The image of Sweden,hashtag,1
2022-03-22,The left,hashtag,1
2022-03-22,The_report_live,hashtag,1
2022-03-22,Thearmedforcesofukraine,hashtag,1
2022-03-22,Theenemywithin,hashtag,1
2022-03-22,Thegreattranslationmovement,hashtag,1
2022-03-22,Thehague,hashtag,1
2022-03-22,Arrestflynn,hashtag,1
2022-03-22,Third World war,hashtag,1
2022-03-22,Thepredator,hashtag,1
2022-03-22,There,hashtag,1
2022-03-22,Thereidout,hashtag,1
2022-03-22,Thereport,hashtag,1
2022-03-22,Thescarifyers,hashtag,1
2022-03-23,Thestandardnews,hashtag,1
2022-03-22,Theterminator,hashtag,1
2022-03-22,Theworldiswatching,hashtag,1
2022-03-23,Tokyo,hashtag,1
2022-03-22,Archuk4ukraine,hashtag,1
2022-03-22,Top_story,hashtag,1
2022-03-23,Truckingforpeace,hashtag,1
2022-03-23,Transfers,hashtag,1
2022-03-22,Trash Press and Coupper,hashtag,1
2022-03-22,Anxiety,hashtag,1
2022-03-22,Trend,hashtag,1
2022-03-23,Antonov,hashtag,1
2022-03-22,Tripoli,hashtag,1
2022-03-22,Trolls,hashtag,1
2022-03-22,Trostyanets,hashtag,1
2022-03-22,Trudeaumustgo,hashtag,1
2022-03-23,Traitorstodemocracy,hashtag,1
2022-03-23,Trudeaumustgo,hashtag,1
2022-03-22,Trudeauworstpmever,hashtag,1
2022-03-22,Truhoma,hashtag,1
2022-03-22,Trump2024,hashtag,1
2022-03-23,Trumpcoupattempt,hashtag,1
2022-03-22,Trumpisarussianasset,hashtag,1
2022-03-22,Trumpputin,hashtag,1
2022-03-22,Antivirus,hashtag,1
2022-03-22,Traitortrumpputinspuppet,hashtag,1
2022-03-22,Traitorjoe,hashtag,1
2022-03-22,Topicsinthenewsrussiaukraineinvasionlive,hashtag,1
2022-03-22,Arab,hashtag,1
2022-03-22,Topicsplacesrussia,hashtag,1
2022-03-22,Toptan,hashtag,1
2022-03-22,Toriespartiedwhilepeopledied,hashtag,1
2022-03-22,Tornadoes,hashtag,1
2022-03-22,Torture,hashtag,1
2022-03-22,Tory,hashtag,1
2022-03-22,Torycorruption,hashtag,1
2022-03-22,Torycriminalsunfittogovern,hashtag,1
2022-03-22,Toryrussiamoney,hashtag,1
2022-03-22,Traitor,hashtag,1
2022-03-23,Toryshambles,hashtag,1
2022-03-22,Total,hashtag,1
2022-03-23,Appleinc,hashtag,1
2022-03-23,Tractor,hashtag,1
2022-03-22,Trader,hashtag,1
2022-03-22,Trading,hashtag,1
2022-03-23,Trading,hashtag,1
2022-03-22,Traffic light,hashtag,1
2022-03-23,The daily time,hashtag,1
2022-03-22,The Holocaust,hashtag,1
2022-03-23,The Archer,hashtag,1
2022-03-22,Stopwars,hashtag,1
2022-03-22,Askjohnson,hashtag,1
2022-03-22,Stopthekremlin,hashtag,1
2022-03-22,Stopthelies,hashtag,1
2022-03-23,As the chains break,hashtag,1
2022-03-22,Stopthewaronchildren,hashtag,1
2022-03-23,Stoptigraygenocide,hashtag,1
2022-03-22,Artsakh,hashtag,1
2022-03-23,Stopwarinukraine,hashtag,1
2022-03-23,Stopwatch,hashtag,1
2022-03-22,Stoprussianterrorism,hashtag,1
2022-03-22,Artpainting,hashtag,1
2022-03-22,Stream,hashtag,1
2022-03-22,Strisciaforpeace,hashtag,1
2022-03-22,Artmatters,hashtag,1
2022-03-23,Strongertogether,hashtag,1
2022-03-22,Submissive,hashtag,1
2022-03-22,Substantial,hashtag,1
2022-03-22,Subterfuge,hashtag,1
2022-03-22,Assad,hashtag,1
2022-03-22,Assange,hashtag,1
2022-03-22,Sudradio,hashtag,1
2022-03-22,Auchwitz,hashtag,1
2022-03-23,Auctionforukraine,hashtag,1
2022-03-22,Stateofsre,hashtag,1
2022-03-22,Steel,hashtag,1
2022-03-22,Stellantis,hashtag,1
2022-03-22,Stepan,hashtag,1
2022-03-22,Sterlyazhnikov_news,hashtag,1
2022-03-22,Stocks,hashtag,1
2022-03-22,Stop putin,hashtag,1
2022-03-22,Attention,hashtag,1
2022-03-22,Asus,hashtag,1
2022-03-23,Stopbusinesswithrussia,hashtag,1
2022-03-22,Stopnazi,hashtag,1
2022-03-22,Stopputinnov,hashtag,1
2022-03-22,Atrocities,hashtag,1
2022-03-23,Stopputinswar,hashtag,1
2022-03-22,March 21,hashtag,1
2022-03-22,Stoprusiatraffic,hashtag,1
2022-03-23,Asylum,hashtag,1
2022-03-22,Sudan,hashtag,1
2022-03-23,Artlovers,hashtag,1
2022-03-22,Thank you to the defenders of Ukraine,hashtag,1
2022-03-22,Tejran,hashtag,1
2022-03-22,Takecareofeachother,hashtag,1
2022-03-22,Talk Shows,hashtag,1
2022-03-22,Tanks,hashtag,1
2022-03-22,Tanktuesday,hashtag,1
2022-03-22,Tea,hashtag,1
2022-03-22,Teamireland,hashtag,1
2022-03-22,Art Cossacks,hashtag,1
2022-03-22,Techishiring,hashtag,1
2022-03-22,Arrogance,hashtag,1
2022-03-22,Tajikistan,hashtag,1
2022-03-22,Ternopil,hashtag,1
2022-03-22,Terrifictuesday,hashtag,1
2022-03-22,Tesla,hashtag,1
2022-03-22,Arrestputin,hashtag,1
2022-03-23,Tetsuo Arima,hashtag,1
2022-03-22,Texas,hashtag,1
2022-03-22,Thailand,hashtag,1
2022-03-22,Thank you,hashtag,1
2022-03-22,Takayama Showakan,hashtag,1
2022-03-23,Arteyart,hashtag,1
2022-03-22,Artist,hashtag,1
2022-03-22,Sustainabilitynews,hashtag,1
2022-03-22,Sunflowers,hashtag,1
2022-03-22,Artillery,hashtag,1
2022-03-22,Superbowl,hashtag,1
2022-03-22,Superprimetime,hashtag,1
2022-03-23,Artificial intelligence,hashtag,1
2022-03-23,Supporthr6600,hashtag,1
2022-03-23,Article 9 of the Constitution is meaningless,hashtag,1
2022-03-22,Survivors,hashtag,1
2022-03-23,Svpol,hashtag,1
2022-03-23,Tagada,hashtag,1
2022-03-22,Sweden,hashtag,1
2022-03-23,Sweeney,hashtag,1
2022-03-22,Swissdentjobs,hashtag,1
2022-03-22,Switzerland,hashtag,1
2022-03-22,Syrian,hashtag,1
2022-03-23,Artforukraine,hashtag,1
2022-03-22,T90,hashtag,1
2022-03-22,TRNC,hashtag,1
2022-03-23,Tsimbalyuk,hashtag,1
2022-03-22,Tsn,hashtag,1
2022-03-22,Tuckercarlsonrussianasset,hashtag,1
2022-03-23,Use,hashtag,1
2022-03-22,Aliev,hashtag,1
2022-03-22,Uraniumsqueeze,hashtag,1
2022-03-23,Urea,hashtag,1
2022-03-22,Aliens,hashtag,1
2022-03-22,Urology,hashtag,1
2022-03-23,Albania,hashtag,1
2022-03-22,Usbiolabs,hashtag,1
2022-03-22,Use,hashtag,1
2022-03-22,Uses,hashtag,1
2022-03-22,Unitewithukraine,hashtag,1
2022-03-22,Ushypocrisy,hashtag,1
2022-03-23,Uspolitics,hashtag,1
2022-03-22,Uyghur,hashtag,1
2022-03-22,Vaers,hashtag,1
2022-03-23,Vanguard,hashtag,1
2022-03-22,Ajopinion,hashtag,1
2022-03-22,Vegan,hashtag,1
2022-03-22,Venezuela,hashtag,1
2022-03-23,Unsecuritycouncil,hashtag,1
2022-03-22,Unitedwithukraine,hashtag,1
2022-03-22,Venmoitforward,hashtag,1
2022-03-23,Uncharter,hashtag,1
2022-03-23,Ukrainianvictory,hashtag,1
2022-03-22,Ukranian,hashtag,1
2022-03-22,Ukrart,hashtag,1
2022-03-23,Ukrinerussiawar,hashtag,1
2022-03-22,Ukuk,hashtag,1
2022-03-23,Un,hashtag,1
2022-03-22,Uncensored,hashtag,1
2022-03-22,Uncensorednews,hashtag,1
2022-03-23,Unga,hashtag,1
2022-03-23,Unitedstates,hashtag,1
2022-03-22,Unhrc,hashtag,1
2022-03-22,Unicef,hashtag,1
2022-03-23,Alisherusmanov,hashtag,1
2022-03-23,United,hashtag,1
2022-03-23,Unitedkingdom,hashtag,1
2022-03-22,Unitedkingdomofgreatbritainandnorthernlreland,hashtag,1
2022-03-22,Unitednations,hashtag,1
2022-03-22,Alinamykhailova,hashtag,1
2022-03-23,Venezuela,hashtag,1
2022-03-22,Venucia,hashtag,1
2022-03-23,Allowaccesstotigray,hashtag,1
2022-03-22,Aidoutrefugeesback,hashtag,1
2022-03-23,Vowofpray,hashtag,1
2022-03-22,Airbnbukraine,hashtag,1
2022-03-22,Walking,hashtag,1
2022-03-22,Waltermitty,hashtag,1
2022-03-23,Wangyi,hashtag,1
2022-03-23,Wapo,hashtag,1
2022-03-22,War in Europe,hashtag,1
2022-03-22,Aidtoukraine,hashtag,1
2022-03-22,War_of_Russia_Ukraine,hashtag,1
2022-03-22,Votebluetosavedemocracy,hashtag,1
2022-03-22,Warcoffee,hashtag,1
2022-03-23,Warcoffee,hashtag,1
2022-03-23,Aidar,hashtag,1
2022-03-22,Warcriminals,hashtag,1
2022-03-22,Wardead,hashtag,1
2022-03-23,Wardialogues,hashtag,1
2022-03-23,Warfare,hashtag,1
2022-03-22,Aic105,hashtag,1
2022-03-23,Votebluetosavedemocracy,hashtag,1
2022-03-23,Voteblue2022,hashtag,1
2022-03-23,Verdun,hashtag,1
2022-03-22,Airdrops,hashtag,1
2022-03-22,Verity,hashtag,1
2022-03-22,Versions,hashtag,1
2022-03-22,Vibes,hashtag,1
2022-03-22,Vice,hashtag,1
2022-03-22,Video,hashtag,1
2022-03-22,Villas,hashtag,1
2022-03-22,Violence,hashtag,1
2022-03-23,Viral,hashtag,1
2022-03-22,Vladimir Poutine,hashtag,1
2022-03-22,Voteblue2022,hashtag,1
2022-03-22,Vlodomyrzelenskyy,hashtag,1
2022-03-23,Voetsekeff,hashtag,1
2022-03-22,Volodimirzelensky,hashtag,1
2022-03-22,Volodymyrzelenskyy,hashtag,1
2022-03-22,Volunteer,hashtag,1
2022-03-22,Volunteers,hashtag,1
2022-03-22,Vosges,hashtag,1
2022-03-22,Voteblue,hashtag,1
2022-03-22,Ukrainianvictory,hashtag,1
2022-03-22,Ukrainianspaces,hashtag,1
2022-03-22,Tuesday,hashtag,1
2022-03-22,Ukhousing,hashtag,1
2022-03-22,UN Security Council,hashtag,1
2022-03-22,UNITED STATES,hashtag,1
2022-03-22,Ansa,hashtag,1
2022-03-22,Announcement,hashtag,1
2022-03-23,Uah,hashtag,1
2022-03-22,Ankara,hashtag,1
2022-03-22,Ufos,hashtag,1
2022-03-22,Ukarine,hashtag,1
2022-03-22,Ukrain,hashtag,1
2022-03-22,U,hashtag,1
2022-03-22,Animalwelfare,hashtag,1
2022-03-22,Animalsofukriane,hashtag,1
2022-03-22,Ukraine conflict,hashtag,1
2022-03-22,Ukraine situation,hashtag,1
2022-03-23,Ukraine survival confirmation bot,hashtag,1
2022-03-22,Ukraine under fire,hashtag,1
2022-03-22,Animalsofukraine,hashtag,1
2022-03-23,Ukraine will win,hashtag,1
2022-03-22,UN,hashtag,1
2022-03-22,Twlz,hashtag,1
2022-03-23,UkraineRussia,hashtag,1
2022-03-22,Turn on the truth,hashtag,1
2022-03-22,Antisemitism,hashtag,1
2022-03-22,Tuesnews,hashtag,1
2022-03-23,Tunisia,hashtag,1
2022-03-22,Tuquoque,hashtag,1
2022-03-23,Turdingpoint,hashtag,1
2022-03-22,Antiracismday,hashtag,1
2022-03-22,Turkish_bayraktar,hashtag,1
2022-03-22,Turkmenistan,hashtag,1
2022-03-23,Turpo,hashtag,1
2022-03-22,Twitterstorians,hashtag,1
2022-03-22,Tv,hashtag,1
2022-03-22,Tvrepublika,hashtag,1
2022-03-22,Tweet,hashtag,1
2022-03-22,Antifascism,hashtag,1
2022-03-22,Twitch,hashtag,1
2022-03-22,Twitter,hashtag,1
2022-03-23,Twitter,hashtag,1
2022-03-23,Twitterspaces,hashtag,1
2022-03-22,Animals,hashtag,1
2022-03-23,Angers,hashtag,1
2022-03-22,Alone,hashtag,1
2022-03-22,Ukraineundersiege,hashtag,1
2022-03-23,Ukrainerussia Crisis,hashtag,1
2022-03-22,Anarchism,hashtag,1
2022-03-23,Ukrainerussiacrisis,hashtag,1
2022-03-23,Ukrainerussiapeace,hashtag,1
2022-03-22,Analogiestoriche,hashtag,1
2022-03-23,Amnestyinternational,hashtag,1
2022-03-22,Ukrainerussie,hashtag,1
2022-03-23,Ammonia,hashtag,1
2022-03-22,Amelia,hashtag,1
2022-03-22,Ukrainerescue,hashtag,1
2022-03-22,Amazon,hashtag,1
2022-03-22,Amandaholden,hashtag,1
2022-03-22,Ukrainewillwin,hashtag,1
2022-03-22,Alqaeda,hashtag,1
2022-03-22,Ukrainian refugees,hashtag,1
2022-03-22,Alpine,hashtag,1
2022-03-22,Ukrainiancommunityuae,hashtag,1
2022-03-22,Ukrainiancrisis,hashtag,1
2022-03-22,Andreacisternino,hashtag,1
2022-03-23,Ukrainerefugeechildren,hashtag,1
2022-03-23,UkraineRussiawar,hashtag,1
2022-03-22,Ukraineeu,hashtag,1
2022-03-22,Ukraine_Russia,hashtag,1
2022-03-22,Ukraineactress,hashtag,1
2022-03-23,Ukraineangers,hashtag,1
2022-03-23,Ukraineanimals,hashtag,1
2022-03-22,Ukrainechildren,hashtag,1
2022-03-23,Ukrainechildren,hashtag,1
2022-03-23,Anger,hashtag,1
2022-03-23,Andreotti,hashtag,1
2022-03-22,Ukrainefacts,hashtag,1
2022-03-22,Ukrainepaws,hashtag,1
2022-03-22,Ukrainefarmers,hashtag,1
2022-03-23,Ukrainehbcu,hashtag,1
2022-03-22,Ukrainehotline,hashtag,1
2022-03-22,Ukraineintheeu,hashtag,1
2022-03-22,Andrebercoff,hashtag,1
2022-03-23,Ukrainekrieg,hashtag,1
2022-03-23,Ukrainemustnotfall,hashtag,1
2022-03-22,Ukrainenews,hashtag,1
2022-03-22,Marchtal plan,hashtag,1
2022-03-22,Pressfreedom,hashtag,1
2022-03-22,Facebook,hashtag,1
2022-03-22,Esofam,hashtag,1
2022-03-22,Dontnormalizecrimesagainsthumanity,hashtag,1
2022-03-22,Heartattack,hashtag,1
2022-03-22,Esotogether,hashtag,1
2022-03-22,Korosten,hashtag,1
2022-03-22,Dontnormalizegenocide,hashtag,1
2022-03-23,Chrisevansbreakfastshow,hashtag,1
2022-03-22,Heartstopper,hashtag,1
2022-03-22,Dontnormalizehatespeech,hashtag,1
2022-03-22,Konotop,hashtag,1
2022-03-22,Kosovo,hashtag,1
2022-03-22,Hegelindialectic,hashtag,1
2022-03-23,Freedmen,hashtag,1
2022-03-22,Kompromatjohnson,hashtag,1
2022-03-23,Doomscrolling,hashtag,1
2022-03-22,Crsv,hashtag,1
2022-03-23,Kochnetwork,hashtag,1
2022-03-22,Italian Parliament,hashtag,1
2022-03-23,Fedorov,hashtag,1
2022-03-22,It supports,hashtag,1
2022-03-22,Donnypangilinan,hashtag,1
2022-03-23,Kochindustries,hashtag,1
2022-03-22,Donetskpeoplesrepublic,hashtag,1
2022-03-23,Eth,hashtag,1
2022-03-22,Kro,hashtag,1
2022-03-22,Culture,hashtag,1
2022-03-23,Cronyism,hashtag,1
2022-03-22,Kreuzberg Children's Foundation,hashtag,1
2022-03-23,Kremlinboy,hashtag,1
2022-03-22,Healthforall,hashtag,1
2022-03-22,Estonia,hashtag,1
2022-03-22,Freeiran2022,hashtag,1
2022-03-23,Kosovo,hashtag,1
2022-03-22,Healthy,hashtag,1
2022-03-23,Freedomofspeech,hashtag,1
2022-03-22,Federal Police,hashtag,1
2022-03-23,Donneinarte,hashtag,1
2022-03-23,Chemicalweapons,hashtag,1
2022-03-22,Healthyliving,hashtag,1
2022-03-22,Iamukraine,hashtag,1
2022-03-22,Cherkassy,hashtag,1
2022-03-22,Commonsenseguncontrol,hashtag,1
2022-03-23,Freecuddelos,hashtag,1
2022-03-23,Chubais,hashtag,1
2022-03-23,Cryptoprices,hashtag,1
2022-03-23,Hetalia,hashtag,1
2022-03-22,Kirovohrad,hashtag,1
2022-03-22,Fightforukraine,hashtag,1
2022-03-22,Hezbollah,hashtag,1
2022-03-22,Erdogan,hashtag,1
2022-03-22,Kindnessmatters,hashtag,1
2022-03-22,Crytpocurrencies,hashtag,1
2022-03-22,Free Ukrainian,hashtag,1
2022-03-22,Kindergarten,hashtag,1
2022-03-23,Coding,hashtag,1
2022-03-23,Freddo,hashtag,1
2022-03-22,Dragoschet,hashtag,1
2022-03-22,Ivanofrankivsk,hashtag,1
2022-03-22,Hypocrisy,hashtag,1
2022-03-22,Drc,hashtag,1
2022-03-23,Chernobaivka,hashtag,1
2022-03-22,Ivotejadot,hashtag,1
2022-03-23,High intensity,hashtag,1
2022-03-23,Draghistan,hashtag,1
2022-03-22,Ivanchak,hashtag,1
2022-03-22,Chernivtsi,hashtag,1
2022-03-23,Helpukrainenow,hashtag,1
2022-03-22,Gigglane,hashtag,1
2022-03-22,Dosti,hashtag,1
2022-03-22,I know better,hashtag,1
2022-03-22,Feedly,hashtag,1
2022-03-22,Crude,hashtag,1
2022-03-22,Doyouknow,hashtag,1
2022-03-22,Italiaviva,hashtag,1
2022-03-22,Helpukrainenow,hashtag,1
2022-03-22,Freeassangenow,hashtag,1
2022-03-23,Kitchen,hashtag,1
2022-03-22,Draghicriminal,hashtag,1
2022-03-22,Hesintoherseason2,hashtag,1
2022-03-22,Knutsford,hashtag,1
2022-03-22,Erdoğan,hashtag,1
2022-03-23,Klausschwab,hashtag,1
2022-03-22,I,hashtag,1
2022-03-22,Freealexei,hashtag,1
2022-03-23,Fertilizer,hashtag,1
2022-03-23,Freemason,hashtag,1
2022-03-22,Kryvyirih,hashtag,1
2022-03-22,From far,hashtag,1
2022-03-23,Freeyalkabov,hashtag,1
2022-03-22,Como,hashtag,1
2022-03-22,Emi,hashtag,1
2022-03-22,Last hour,hashtag,1
2022-03-22,Hackers,hashtag,1
2022-03-22,Fresh,hashtag,1
2022-03-22,Isolaterussia,hashtag,1
2022-03-22,Lariachetirala 7,hashtag,1
2022-03-22,Cyberattack,hashtag,1
2022-03-22,Dombass,hashtag,1
2022-03-23,Fresh,hashtag,1
2022-03-23,Checkmate,hashtag,1
2022-03-22,Half past eight,hashtag,1
2022-03-23,Isolaterussia,hashtag,1
2022-03-22,Laptopgate,hashtag,1
2022-03-23,Lapresseplus,hashtag,1
2022-03-22,Covid_19,hashtag,1
2022-03-22,Domenicoquirico,hashtag,1
2022-03-22,Hamont,hashtag,1
2022-03-23,Code,hashtag,1
2022-03-22,Dollar,hashtag,1
2022-03-22,Lameduck,hashtag,1
2022-03-22,Lauterbach,hashtag,1
2022-03-22,Do not,hashtag,1
2022-03-22,Guide,hashtag,1
2022-03-22,League,hashtag,1
2022-03-22,Fashion,hashtag,1
2022-03-23,Chechen,hashtag,1
2022-03-22,Cockroachinfestation,hashtag,1
2022-03-22,Dogkiss,hashtag,1
2022-03-22,Etsyseller,hashtag,1
2022-03-22,Isola,hashtag,1
2022-03-23,Chechens,hashtag,1
2022-03-22,Guncontrolnow,hashtag,1
2022-03-22,Dogkissfam,hashtag,1
2022-03-22,Latvia,hashtag,1
2022-03-22,Freshwords,hashtag,1
2022-03-22,Latin America,hashtag,1
2022-03-23,Copasir,hashtag,1
2022-03-23,Gunners,hashtag,1
2022-03-23,Dogs,hashtag,1
2022-03-22,Citizen reset,hashtag,1
2022-03-22,Dominican Republic,hashtag,1
2022-03-22,Corona,hashtag,1
2022-03-22,He answers,hashtag,1
2022-03-22,Fdp,hashtag,1
2022-03-23,Harryandmeghan,hashtag,1
2022-03-23,Iss,hashtag,1
2022-03-22,Donations,hashtag,1
2022-03-23,Icc,hashtag,1
2022-03-22,Chemical,hashtag,1
2022-03-22,Freenavalnynow,hashtag,1
2022-03-23,Harrypotterandtheorderofthestoragerocks,hashtag,1
2022-03-22,Kv,hashtag,1
2022-03-23,Freerussia,hashtag,1
2022-03-22,Ethics,hashtag,1
2022-03-22,Kuwait,hashtag,1
2022-03-23,Feature,hashtag,1
2022-03-22,Kurds,hashtag,1
2022-03-22,Curfew,hashtag,1
2022-03-22,Istandwithukriane,hashtag,1
2022-03-22,Ksleg,hashtag,1
2022-03-22,Healthcare,hashtag,1
2022-03-22,Donation,hashtag,1
2022-03-23,Icj,hashtag,1
2022-03-22,Freeukraineresists,hashtag,1
2022-03-23,Handle,hashtag,1
2022-03-22,Lamballe,hashtag,1
2022-03-23,Communication,hashtag,1
2022-03-23,Freeukraine,hashtag,1
2022-03-23,Cyber,hashtag,1
2022-03-22,Laleli,hashtag,1
2022-03-22,Corlu,hashtag,1
2022-03-22,Lada,hashtag,1
2022-03-23,Laboratorydestroyed,hashtag,1
2022-03-22,Don't speak for me,hashtag,1
2022-03-22,Freespeech,hashtag,1
2022-03-22,Hannity,hashtag,1
2022-03-22,Etl,hashtag,1
2022-03-23,Kyoko Hibara,hashtag,1
2022-03-22,Cinemaupdate,hashtag,1
2022-03-22,Cyber,hashtag,1
2022-03-22,Croatia,hashtag,1
2022-03-22,Donateukraine,hashtag,1
2022-03-22,Kyivnow,hashtag,1
2022-03-22,Drone,hashtag,1
2022-03-22,Highlandforukraine,hashtag,1
2022-03-22,Khmelnytsky,hashtag,1
2022-03-22,Elclasico,hashtag,1
2022-03-22,Columbia,hashtag,1
2022-03-22,Ekaterinburg,hashtag,1
2022-03-22,Chornobayivka,hashtag,1
2022-03-22,Endthemandatesnow,hashtag,1
2022-03-22,Chimpreportsnews,hashtag,1
2022-03-22,Japanese,hashtag,1
2022-03-22,Foggia,hashtag,1
2022-03-22,Jungkook,hashtag,1
2022-03-23,Jun Nagashima,hashtag,1
2022-03-22,Eifel,hashtag,1
2022-03-22,Coldresponse22,hashtag,1
2022-03-22,Eliothiggins,hashtag,1
2022-03-23,Juliepelipas,hashtag,1
2022-03-23,Fmtnews,hashtag,1
2022-03-22,Elite,hashtag,1
2022-03-22,Japanese learning,hashtag,1
2022-03-22,Elon,hashtag,1
2022-03-22,Julianassange,hashtag,1
2022-03-22,Follow,hashtag,1
2022-03-22,Hunter,hashtag,1
2022-03-23,Jpmorgan,hashtag,1
2022-03-22,Finnish girls,hashtag,1
2022-03-22,Kambosos,hashtag,1
2022-03-22,Endtigraysiege,hashtag,1
2022-03-22,Comedy,hashtag,1
2022-03-22,Econtwitter,hashtag,1
2022-03-22,Kakhovka,hashtag,1
2022-03-22,Food aid,hashtag,1
2022-03-23,Food,hashtag,1
2022-03-22,Japalpilpa,hashtag,1
2022-03-22,Chile,hashtag,1
2022-03-22,Justthenews,hashtag,1
2022-03-22,Egypt,hashtag,1
2022-03-23,Hostomel,hashtag,1
2022-03-22,House of Representatives,hashtag,1
2022-03-22,Kaczynski,hashtag,1
2022-03-22,Eid,hashtag,1
2022-03-22,Endtigraygenocide,hashtag,1
2022-03-22,How do,hashtag,1
2022-03-22,Corruption,hashtag,1
2022-03-22,Hrc49,hashtag,1
2022-03-22,Endangeredspecies,hashtag,1
2022-03-22,Francis,hashtag,1
2022-03-23,Embassy,hashtag,1
2022-03-22,Jayalalithaa,hashtag,1
2022-03-22,Emmaus,hashtag,1
2022-03-22,Jeremyvine,hashtag,1
2022-03-22,Chinese characters,hashtag,1
2022-03-23,Embargoonrussianoil,hashtag,1
2022-03-22,Firstamendment,hashtag,1
2022-03-22,Humantrafficking,hashtag,1
2022-03-23,Human rights violations,hashtag,1
2022-03-22,Emergencyaidtoukraine,hashtag,1
2022-03-22,Hugs,hashtag,1
2022-03-22,Humanitarian,hashtag,1
2022-03-22,Fkptn,hashtag,1
2022-03-22,Johnson,hashtag,1
2022-03-23,Humanitarian,hashtag,1
2022-03-22,Johnkirby,hashtag,1
2022-03-22,Emergencymedicine,hashtag,1
2022-03-22,Humanityfirst,hashtag,1
2022-03-22,Covaxin,hashtag,1
2022-03-23,Embargoonrussiangas,hashtag,1
2022-03-22,Countercurrent,hashtag,1
2022-03-22,Elonmusk,hashtag,1
2022-03-23,Chimpreportsnews,hashtag,1
2022-03-23,Fly,hashtag,1
2022-03-22,Hrhiring,hashtag,1
2022-03-22,Journalist,hashtag,1
2022-03-23,Fireaid4ukraine,hashtag,1
2022-03-22,Journalism,hashtag,1
2022-03-22,Java,hashtag,1
2022-03-22,Hrva,hashtag,1
2022-03-22,Elonncatfun,hashtag,1
2022-03-22,Flour,hashtag,1
2022-03-23,Huffpost,hashtag,1
2022-03-22,Chinajoebiden,hashtag,1
2022-03-22,Elonvsputin,hashtag,1
2022-03-23,Hryhoriylapchenko,hashtag,1
2022-03-23,Emotional,hashtag,1
2022-03-22,Florya,hashtag,1
2022-03-23,Chornobaivka,hashtag,1
2022-03-23,Javascript,hashtag,1
2022-03-22,Johnsontheliar,hashtag,1
2022-03-23,Economy by the minute,hashtag,1
2022-03-22,Foodinflation,hashtag,1
2022-03-22,Horchemosvidal,hashtag,1
2022-03-23,Duma,hashtag,1
2022-03-22,Dugin,hashtag,1
2022-03-22,Child,hashtag,1
2022-03-23,Keepingthereceipts,hashtag,1
2022-03-22,Colbycovington,hashtag,1
2022-03-23,Fox,hashtag,1
2022-03-22,Comicrelief2022,hashtag,1
2022-03-22,Enoughisenough,hashtag,1
2022-03-23,Hitler,hashtag,1
2022-03-23,Kbj,hashtag,1
2022-03-22,Kgb,hashtag,1
2022-03-22,Dumpsterfire,hashtag,1
2022-03-23,Hizbuttahrir,hashtag,1
2022-03-22,Durlach,hashtag,1
2022-03-22,Kbg,hashtag,1
2022-03-22,Forvictory,hashtag,1
2022-03-22,Kazakistan,hashtag,1
2022-03-22,Holdrussiaaccountable,hashtag,1
2022-03-22,Dybala,hashtag,1
2022-03-22,Iyikidogdunreis,hashtag,1
2022-03-22,Cryptonews,hashtag,1
2022-03-23,Children,hashtag,1
2022-03-23,Kharkov,hashtag,1
2022-03-23,Chernobylnuclearplant,hashtag,1
2022-03-22,Chicago,hashtag,1
2022-03-22,Drones,hashtag,1
2022-03-22,Francescadonatovolodymirzelensky,hashtag,1
2022-03-23,France,hashtag,1
2022-03-23,Historical memory,hashtag,1
2022-03-22,Khartoum,hashtag,1
2022-03-22,Drug,hashtag,1
2022-03-22,History,hashtag,1
2022-03-23,Foxnews,hashtag,1
2022-03-22,Hypertension,hashtag,1
2022-03-22,Chicherina,hashtag,1
2022-03-23,History,hashtag,1
2022-03-22,Commodity,hashtag,1
2022-03-22,Entertainment,hashtag,1
2022-03-22,Foxnewsfascistpropaganda,hashtag,1
2022-03-22,Iwpg_rally_against,hashtag,1
2022-03-22,Khalifahaftar,hashtag,1
2022-03-22,Kaz,hashtag,1
2022-03-22,Izyum,hashtag,1
2022-03-22,Hunterlaptop,hashtag,1
2022-03-22,Eneco,hashtag,1
2022-03-22,Enemy,hashtag,1
2022-03-22,Children,hashtag,1
2022-03-22,For this,hashtag,1
2022-03-22,Hunterbidenlaptop,hashtag,1
2022-03-22,Karlsruhe,hashtag,1
2022-03-22,Crypto news,hashtag,1
2022-03-22,Honeysingh,hashtag,1
